state_name,temp_min,temp_max,do_min,do_max,ph_min,ph_max,conductivity_min,conductivity_max,bod_min,bod_max,nitrate_min,nitrate_max,fecal_coliform_min,fecal_coliform_max,total_coliform_min,total_coliform_max,fecal_streptococci_min,fecal_streptococci_max,temp_range,temp_avg,do_range,do_avg,ph_range,ph_avg,conductivity_range,conductivity_avg,bod_range,bod_avg,nitrate_range,nitrate_avg,fecal_coliform_range,fecal_coliform_avg,total_coliform_range,total_coliform_avg,wqi_category
82.0,18.0,31.0,7.1,9.0,7.3,8.9,447.0,1091.0,2.1,8.1,0.32,5.89,2.0,33000.0,2.0,490000.0,2.0,2.0,13.0,24.5,1.9000000000000004,8.05,1.6000000000000005,8.1,644.0,769.0,6.0,5.1,5.569999999999999,3.105,32998.0,16501.0,489998.0,245001.0,Poor
82.0,17.0,28.0,4.9,7.1,7.4,7.8,659.0,848.0,2.6,5.2,0.0,0.0,9300.0,23000.0,17000.0,79000.0,57.8,780.0,11.0,22.5,2.1999999999999993,6.0,0.39999999999999947,7.6,189.0,753.5,2.6,3.9000000000000004,0.0,0.0,13700.0,16150.0,62000.0,48000.0,Poor
82.0,20.7,30.7,6.8,8.4,7.7,8.3,318.0,397.0,2.5,2.7,0.55,0.68,400.0,680.0,1400.0,1700.0,156.0,260.0,10.0,25.7,1.6000000000000005,7.6,0.6000000000000005,8.0,79.0,357.5,0.20000000000000018,2.6,0.13,0.615,280.0,540.0,300.0,1550.0,Poor
31.0,6.8,10.6,7.9,9.3,7.3,7.9,35.0,105.0,1.0,1.0,0.32,1.31,2.0,20.0,7.0,920.0,2.0,2.0,3.8,8.7,1.4000000000000004,8.600000000000001,0.6000000000000005,7.6,70.0,70.0,0.0,1.0,0.99,0.8150000000000001,18.0,11.0,913.0,463.5,Good
83.0,16.5,24.0,9.4,10.4,8.2,8.5,121.0,318.0,1.0,13.0,0.32,0.44,2.0,7900.0,17.0,13000.0,2.0,1300.0,7.5,20.25,1.0,9.9,0.3000000000000007,8.35,197.0,219.5,12.0,7.0,0.12,0.38,7898.0,3951.0,12983.0,6508.5,Poor
31.0,18.0,25.0,7.8,8.4,7.6,8.4,292.0,421.0,1.2,2.1,0.66,0.89,22.0,110.0,130.0,280.0,2.0,2.0,7.0,21.5,0.6000000000000005,8.1,0.8000000000000007,8.0,129.0,356.5,0.9000000000000001,1.65,0.22999999999999998,0.775,88.0,66.0,150.0,205.0,Poor
31.0,18.0,25.0,7.7,8.2,7.6,8.4,296.0,421.0,1.1,2.2,0.59,0.9,26.0,130.0,130.0,350.0,2.0,2.0,7.0,21.5,0.4999999999999991,7.949999999999999,0.8000000000000007,8.0,125.0,358.5,1.1,1.6500000000000001,0.31000000000000005,0.745,104.0,78.0,220.0,240.0,Poor
31.0,6.0,8.0,6.7,8.8,7.7,8.4,216.0,366.0,1.0,1.0,1.78,6.64,2.0,8.0,21.0,140.0,2.0,2.0,2.0,7.0,2.1000000000000005,7.75,0.7000000000000002,8.05,150.0,291.0,0.0,1.0,4.859999999999999,4.21,6.0,5.0,119.0,80.5,Good
31.0,6.0,18.0,7.6,9.3,7.5,8.3,208.0,446.0,1.0,1.0,0.32,5.25,2.0,11.0,12.0,220.0,2.0,2.0,12.0,12.0,1.700000000000001,8.45,0.8000000000000007,7.9,238.0,327.0,0.0,1.0,4.93,2.785,9.0,6.5,208.0,116.0,Good
31.0,18.0,25.0,6.5,8.6,7.3,8.2,348.0,927.0,1.0,2.6,0.47,0.97,13.0,70.0,33.0,280.0,2.0,2.0,7.0,21.5,2.0999999999999996,7.55,0.8999999999999995,7.75,579.0,637.5,1.6,1.8,0.5,0.72,57.0,41.5,247.0,156.5,Poor
31.0,17.0,25.0,6.5,8.5,7.9,8.3,346.0,889.0,1.1,3.2,0.0,3.14,33.0,130.0,110.0,350.0,2.0,2.0,8.0,21.0,2.0,7.5,0.40000000000000036,8.100000000000001,543.0,617.5,2.1,2.1500000000000004,3.14,1.57,97.0,81.5,240.0,230.0,Poor
31.0,8.0,12.1,7.2,8.0,7.2,8.1,76.0,282.0,1.0,1.0,0.65,2.22,4.0,110.0,39.0,280.0,2.0,2.0,4.1,10.05,0.7999999999999998,7.6,0.8999999999999995,7.65,206.0,179.0,0.0,1.0,1.5700000000000003,1.435,106.0,57.0,241.0,159.5,Poor
31.0,8.0,12.2,7.2,8.1,7.2,8.1,72.0,288.0,1.0,1.0,0.63,2.18,7.0,70.0,27.0,1600.0,2.0,2.0,4.199999999999999,10.1,0.8999999999999995,7.65,0.8999999999999995,7.65,216.0,180.0,0.0,1.0,1.5500000000000003,1.405,63.0,38.5,1573.0,813.5,Good
31.0,17.0,24.0,6.4,8.7,7.3,8.2,390.0,899.0,1.0,2.8,0.49,0.79,21.0,70.0,70.0,280.0,2.0,2.0,7.0,20.5,2.299999999999999,7.55,0.8999999999999995,7.75,509.0,644.5,1.7999999999999998,1.9,0.30000000000000004,0.64,49.0,45.5,210.0,175.0,Poor
31.0,8.0,11.4,7.4,8.3,7.2,8.1,69.0,250.0,1.0,1.0,0.62,2.32,4.0,26.0,17.0,220.0,2.0,2.0,3.4000000000000004,9.7,0.9000000000000004,7.8500000000000005,0.8999999999999995,7.65,181.0,159.5,0.0,1.0,1.6999999999999997,1.47,22.0,15.0,203.0,118.5,Good
31.0,15.0,25.0,7.6,8.1,7.6,8.3,318.0,443.0,1.0,2.3,0.59,0.89,26.0,70.0,130.0,280.0,2.0,2.0,10.0,20.0,0.5,7.85,0.7000000000000011,7.95,125.0,380.5,1.2999999999999998,1.65,0.30000000000000004,0.74,44.0,48.0,150.0,205.0,Poor
31.0,15.0,25.0,7.6,8.2,7.0,8.4,303.0,449.0,1.2,2.5,0.61,0.86,27.0,94.0,170.0,350.0,2.0,2.0,10.0,20.0,0.5999999999999996,7.8999999999999995,1.4000000000000004,7.7,146.0,376.0,1.3,1.85,0.25,0.735,67.0,60.5,180.0,260.0,Poor
31.0,17.0,24.0,7.1,8.0,7.8,8.4,302.0,4563.0,1.1,2.6,0.6,0.9,32.0,140.0,170.0,350.0,2.0,2.0,7.0,20.5,0.9000000000000004,7.55,0.6000000000000005,8.1,4261.0,2432.5,1.5,1.85,0.30000000000000004,0.75,108.0,86.0,180.0,260.0,Poor
31.0,6.1,10.3,7.3,9.0,7.2,8.0,71.0,264.0,1.0,1.0,0.83,2.08,2.0,220.0,9.0,1600.0,2.0,2.0,4.200000000000001,8.2,1.7000000000000002,8.15,0.7999999999999998,7.6,193.0,167.5,0.0,1.0,1.25,1.455,218.0,111.0,1591.0,804.5,Poor
31.0,6.0,8.0,6.7,9.5,7.6,8.3,210.0,476.0,1.0,1.2,1.65,5.16,2.0,25.0,24.0,540.0,2.0,2.0,2.0,7.0,2.8,8.1,0.7000000000000011,7.95,266.0,343.0,0.19999999999999996,1.1,3.5100000000000002,3.4050000000000002,23.0,13.5,516.0,282.0,Good
31.0,5.8,8.0,8.0,9.2,7.2,8.0,42.0,145.0,1.0,1.0,0.33,3.86,2.0,17.0,9.0,280.0,2.0,2.0,2.2,6.9,1.1999999999999993,8.6,0.7999999999999998,7.6,103.0,93.5,0.0,1.0,3.53,2.0949999999999998,15.0,9.5,271.0,144.5,Good
31.0,5.9,10.0,7.9,9.1,7.2,8.3,49.0,110.0,1.0,1.0,0.34,1.26,2.0,27.0,5.0,350.0,2.0,2.0,4.1,7.95,1.1999999999999993,8.5,1.1000000000000005,7.75,61.0,79.5,0.0,1.0,0.9199999999999999,0.8,25.0,14.5,345.0,177.5,Good
31.0,6.3,10.0,7.7,8.9,7.0,8.4,37.0,132.0,1.0,1.0,0.32,1.36,7.0,47.0,26.0,350.0,2.0,2.0,3.7,8.15,1.2000000000000002,8.3,1.4000000000000004,7.7,95.0,84.5,0.0,1.0,1.04,0.8400000000000001,40.0,27.0,324.0,188.0,Good
31.0,6.0,10.0,7.2,8.7,7.2,8.2,34.0,109.0,1.0,1.0,0.32,1.31,2.0,220.0,11.0,920.0,2.0,4.0,4.0,8.0,1.4999999999999991,7.949999999999999,0.9999999999999991,7.699999999999999,75.0,71.5,0.0,1.0,0.99,0.8150000000000001,218.0,111.0,909.0,465.5,Poor
31.0,8.0,9.0,6.2,7.2,7.1,7.8,35.0,105.0,1.0,1.0,0.41,1.42,2.0,21.0,2.0,170.0,2.0,2.0,1.0,8.5,1.0,6.7,0.7000000000000002,7.449999999999999,70.0,70.0,0.0,1.0,1.01,0.9149999999999999,19.0,11.5,168.0,86.0,Good
31.0,6.0,10.4,7.6,8.7,7.0,8.4,42.0,136.0,1.0,1.0,0.32,0.66,2.0,20.0,2.0,280.0,2.0,2.0,4.4,8.2,1.0999999999999996,8.149999999999999,1.4000000000000004,7.7,94.0,89.0,0.0,1.0,0.34,0.49,18.0,11.0,278.0,141.0,Good
31.0,6.0,9.0,6.7,8.5,7.7,8.5,260.0,518.0,1.0,1.4,2.02,13.06,2.0,21.0,21.0,540.0,2.0,2.0,3.0,7.5,1.7999999999999998,7.6,0.7999999999999998,8.1,258.0,389.0,0.3999999999999999,1.2,11.040000000000001,7.54,19.0,11.5,519.0,280.5,Good
31.0,14.0,24.0,6.3,8.6,7.1,8.2,261.0,633.0,1.1,2.6,0.58,0.86,2.0,70.0,70.0,350.0,2.0,2.0,10.0,19.0,2.3,7.449999999999999,1.0999999999999996,7.6499999999999995,372.0,447.0,1.5,1.85,0.28,0.72,68.0,36.0,280.0,210.0,Poor
31.0,15.0,23.0,6.4,8.3,7.4,8.3,237.0,620.0,1.2,2.6,0.59,0.84,32.0,130.0,140.0,430.0,2.0,2.0,8.0,19.0,1.9000000000000004,7.3500000000000005,0.9000000000000004,7.8500000000000005,383.0,428.5,1.4000000000000001,1.9,0.25,0.715,98.0,81.0,290.0,285.0,Poor
31.0,9.0,19.5,7.0,8.7,5.5,8.3,81.0,422.0,1.0,3.1,0.33,11.06,8.0,110.0,70.0,1600.0,2.0,24.0,10.5,14.25,1.6999999999999993,7.85,2.8000000000000007,6.9,341.0,251.5,2.1,2.05,10.73,5.695,102.0,59.0,1530.0,835.0,Poor
31.0,9.0,22.7,6.9,8.2,6.8,8.2,102.0,473.0,1.0,6.8,0.32,7.32,7.0,540.0,17.0,1600.0,4.0,40.0,13.7,15.85,1.299999999999999,7.55,1.3999999999999995,7.5,371.0,287.5,5.8,3.9,7.0,3.8200000000000003,533.0,273.5,1583.0,808.5,Poor
31.0,7.0,18.0,6.7,11.0,7.2,8.2,166.0,530.0,1.0,1.0,1.87,5.8,2.0,9.0,21.0,220.0,2.0,2.0,11.0,12.5,4.3,8.85,0.9999999999999991,7.699999999999999,364.0,348.0,0.0,1.0,3.9299999999999997,3.835,7.0,5.5,199.0,120.5,Good
31.0,7.0,20.0,6.2,10.0,7.1,8.1,145.0,769.0,1.0,1.0,2.38,6.61,2.0,11.0,26.0,220.0,2.0,2.0,13.0,13.5,3.8,8.1,1.0,7.6,624.0,457.0,0.0,1.0,4.23,4.495,9.0,6.5,194.0,123.0,Good
31.0,7.8,30.0,6.8,8.0,7.6,8.3,51.0,343.0,1.0,1.8,0.32,1.9,2.0,33.0,34.0,920.0,2.0,2.0,22.2,18.9,1.2000000000000002,7.4,0.7000000000000011,7.95,292.0,197.0,0.8,1.4,1.5799999999999998,1.1099999999999999,31.0,17.5,886.0,477.0,Good
83.0,21.6,31.2,0.4,6.8,7.2,7.5,366.0,614.0,1.6,3.1,0.32,1.05,2.0,790000.0,2000.0,2400000.0,416.0,27746.0,9.599999999999998,26.4,6.3999999999999995,3.6,0.2999999999999998,7.35,248.0,490.0,1.5,2.35,0.73,0.685,789998.0,395001.0,2398000.0,1201000.0,Poor
82.0,21.6,31.2,5.0,7.8,7.3,7.6,359.0,518.0,1.0,2.6,0.32,1.65,2.0,330000.0,2.0,790000.0,2.0,2.0,9.599999999999998,26.4,2.8,6.4,0.2999999999999998,7.449999999999999,159.0,438.5,1.6,1.8,1.3299999999999998,0.985,329998.0,165001.0,789998.0,395001.0,Poor
82.0,18.0,27.0,1.2,4.5,6.5,7.5,330.0,530.0,15.0,20.0,0.4,0.46,130000.0,260000.0,170000.0,790000.0,293.8,26726.4,9.0,22.5,3.3,2.85,1.0,7.0,200.0,430.0,5.0,17.5,0.06,0.43000000000000005,130000.0,195000.0,620000.0,480000.0,Poor
82.0,18.0,28.0,2.1,6.5,6.8,7.6,330.0,746.0,10.0,20.0,0.35,0.48,110000.0,340000.0,140000.0,470000.0,224.6,2900.8,10.0,23.0,4.4,4.3,0.7999999999999998,7.199999999999999,416.0,538.0,10.0,15.0,0.13,0.415,230000.0,225000.0,330000.0,305000.0,Poor
82.0,18.0,28.0,1.1,5.5,6.2,7.6,316.0,589.0,12.0,24.0,0.41,0.55,170000.0,350000.0,210000.0,920000.0,293.8,26726.4,10.0,23.0,4.4,3.3,1.3999999999999995,6.9,273.0,452.5,12.0,18.0,0.14000000000000007,0.48,180000.0,260000.0,710000.0,565000.0,Poor
82.0,16.0,22.0,0.3,0.3,7.5,7.8,710.0,900.0,42.0,62.0,24.0,34.0,100000.0,140000.0,140000.0,210000.0,185.8,458.0,6.0,19.0,0.0,0.3,0.2999999999999998,7.65,190.0,805.0,20.0,52.0,10.0,29.0,40000.0,120000.0,70000.0,175000.0,Poor
82.0,16.0,21.0,0.3,0.3,7.4,7.7,630.0,820.0,38.0,56.0,22.0,30.0,82000.0,120000.0,120000.0,170000.0,185.8,458.0,5.0,18.5,0.0,0.3,0.2999999999999998,7.550000000000001,190.0,725.0,18.0,47.0,8.0,26.0,38000.0,101000.0,50000.0,145000.0,Poor
82.0,17.0,22.0,0.3,0.3,7.5,7.8,750.0,1000.0,44.0,68.0,30.0,38.0,100000.0,170000.0,150000.0,220000.0,371.8,840.0,5.0,19.5,0.0,0.3,0.2999999999999998,7.65,250.0,875.0,24.0,56.0,8.0,34.0,70000.0,135000.0,70000.0,185000.0,Poor
82.0,15.0,22.0,0.3,0.3,7.6,7.8,750.0,990.0,48.0,68.0,32.0,40.0,14000.0,170000.0,17000.0,240000.0,255.4,794.0,7.0,18.5,0.0,0.3,0.20000000000000018,7.699999999999999,240.0,870.0,20.0,58.0,8.0,36.0,156000.0,92000.0,223000.0,128500.0,Poor
82.0,20.0,25.0,0.3,8.8,6.4,8.4,304.0,1375.0,3.2,48.0,0.75,0.96,2100.0,340000.0,3800.0,470000.0,1100.0,1100.0,5.0,22.5,8.5,4.550000000000001,2.0,7.4,1071.0,839.5,44.8,25.6,0.20999999999999996,0.855,337900.0,171050.0,466200.0,236900.0,Poor
82.0,1.4,4.1,6.9,8.2,755.0,861.0,15.0,22.0,0.0,0.62,230000.0,3400000.0,310000.0,4000000.0,98341.8,20143400.0,3629.8,33299.0,2.6999999999999997,2.75,1.299999999999999,7.55,106.0,808.0,7.0,18.5,0.62,0.31,3170000.0,1815000.0,3690000.0,2155000.0,20045058.2,10120870.9,Poor
82.0,26.0,26.0,1.1,4.8,7.0,7.9,450.0,1082.0,12.0,27.0,0.0,0.42,170000.0,2700000.0,270000.0,3800000.0,637.6,34520.0,0.0,26.0,3.6999999999999997,2.95,0.9000000000000004,7.45,632.0,766.0,15.0,19.5,0.42,0.21,2530000.0,1435000.0,3530000.0,2035000.0,Poor
49.0,21.0,31.0,6.4,9.2,7.2,8.0,229.0,354.0,1.0,2.2,0.33,1.62,2.0,2.0,31.0,41.0,2.0,2.0,10.0,26.0,2.799999999999999,7.8,0.7999999999999998,7.6,125.0,291.5,1.2000000000000002,1.6,1.29,0.9750000000000001,0.0,2.0,10.0,36.0,Poor
82.0,17.0,24.0,5.4,7.6,7.2,7.9,344.0,3400.0,2.2,3.1,0.0,0.0,7800.0,9300.0,13000.0,17000.0,2546.4,6360.4,7.0,20.5,2.1999999999999993,6.5,0.7000000000000002,7.550000000000001,3056.0,1872.0,0.8999999999999999,2.6500000000000004,0.0,0.0,1500.0,8550.0,4000.0,15000.0,Poor
82.0,21.9,30.0,7.4,8.5,7.7,8.9,267.0,559.0,1.0,1.5,0.32,0.32,2.0,4500.0,2.0,23000.0,2.0,2.0,8.100000000000001,25.95,1.0999999999999996,7.95,1.2000000000000002,8.3,292.0,413.0,0.5,1.25,0.0,0.32,4498.0,2251.0,22998.0,11501.0,Poor
49.0,19.0,30.0,8.1,11.0,8.1,8.8,350.0,643.0,1.0,3.6,0.32,0.32,2.0,170000.0,7800.0,1100000.0,76.4,26766.4,11.0,24.5,2.9000000000000004,9.55,0.7000000000000011,8.45,293.0,496.5,2.6,2.3,0.0,0.32,169998.0,85001.0,1092200.0,553900.0,Poor
49.0,12.0,28.0,6.5,10.6,7.5,8.3,200.0,740.0,1.0,2.9,2.2,7.31,4.0,94.0,110.0,350.0,2.0,2.0,16.0,20.0,4.1,8.55,0.8000000000000007,7.9,540.0,470.0,1.9,1.95,5.109999999999999,4.755,90.0,49.0,240.0,230.0,Poor
49.0,12.0,28.0,6.5,10.6,7.5,8.3,200.0,740.0,1.0,2.9,2.2,7.31,4.0,94.0,110.0,350.0,2.0,2.0,16.0,20.0,4.1,8.55,0.8000000000000007,7.9,540.0,470.0,1.9,1.95,5.109999999999999,4.755,90.0,49.0,240.0,230.0,Poor
49.0,21.0,29.0,7.1,8.5,7.4,8.3,287.0,492.0,1.0,1.8,0.33,1.37,2.0,2.0,26.0,58.0,2.0,2.0,8.0,25.0,1.4000000000000004,7.8,0.9000000000000004,7.8500000000000005,205.0,389.5,0.8,1.4,1.04,0.8500000000000001,0.0,2.0,32.0,42.0,Good
49.0,21.0,29.0,7.2,7.5,7.4,8.3,294.0,472.0,1.0,1.9,0.38,1.4,2.0,2.0,31.0,58.0,2.0,2.0,8.0,25.0,0.2999999999999998,7.35,0.9000000000000004,7.8500000000000005,178.0,383.0,0.8999999999999999,1.45,1.02,0.8899999999999999,0.0,2.0,27.0,44.5,Good
49.0,21.0,28.0,4.2,7.8,6.4,8.1,342.0,1978.0,2.4,4.7,3.27,7.64,21.0,110.0,210.0,920.0,2.0,2.0,7.0,24.5,3.5999999999999996,6.0,1.6999999999999993,7.25,1636.0,1160.0,2.3000000000000003,3.55,4.369999999999999,5.455,89.0,65.5,710.0,565.0,Poor
49.0,17.0,33.0,7.3,8.3,7.2,8.2,304.0,685.0,1.5,2.7,2.26,5.32,14.0,38.0,110.0,350.0,2.0,2.0,16.0,25.0,1.0000000000000009,7.800000000000001,0.9999999999999991,7.699999999999999,381.0,494.5,1.2000000000000002,2.1,3.0600000000000005,3.79,24.0,26.0,240.0,230.0,Poor
49.0,18.0,33.0,7.2,8.3,7.3,8.3,288.0,686.0,1.3,2.3,1.22,3.72,13.0,43.0,150.0,280.0,2.0,2.0,15.0,25.5,1.1000000000000005,7.75,1.0000000000000009,7.800000000000001,398.0,487.0,0.9999999999999998,1.7999999999999998,2.5,2.47,30.0,28.0,130.0,215.0,Poor
49.0,13.0,28.0,3.9,11.6,7.5,8.2,219.0,912.0,1.1,10.4,4.31,16.81,6.0,120.0,170.0,430.0,2.0,2.0,15.0,20.5,7.699999999999999,7.75,0.6999999999999993,7.85,693.0,565.5,9.3,5.75,12.5,10.559999999999999,114.0,63.0,260.0,300.0,Poor
49.0,13.0,27.0,5.6,10.6,7.5,8.5,228.0,949.0,1.2,4.5,1.7,15.74,6.0,84.0,170.0,430.0,2.0,2.0,14.0,20.0,5.0,8.1,1.0,8.0,721.0,588.5,3.3,2.85,14.040000000000001,8.72,78.0,45.0,260.0,300.0,Poor
49.0,19.0,32.0,7.2,9.2,7.6,7.9,266.0,428.0,1.0,2.1,0.33,0.36,2.0,2.0,26.0,49.0,2.0,2.0,13.0,25.5,1.9999999999999991,8.2,0.3000000000000007,7.75,162.0,347.0,1.1,1.55,0.02999999999999997,0.345,0.0,2.0,23.0,37.5,Poor
71.0,21.0,32.0,4.7,6.3,8.1,8.8,309.0,873.0,1.0,2.5,0.82,2.72,63.0,170.0,140.0,350.0,23.0,33.0,11.0,26.5,1.5999999999999996,5.5,0.7000000000000011,8.45,564.0,591.0,1.5,1.75,1.9000000000000004,1.77,107.0,116.5,210.0,245.0,Moderate
71.0,18.0,33.0,4.4,6.1,8.2,8.9,299.0,1046.0,1.0,2.4,1.42,3.43,70.0,170.0,150.0,280.0,21.0,38.0,15.0,25.5,1.6999999999999993,5.25,0.7000000000000011,8.55,747.0,672.5,1.4,1.7,2.0100000000000002,2.425,100.0,120.0,130.0,215.0,Moderate
49.0,23.0,29.0,7.0,7.6,7.3,7.9,206.0,639.0,1.8,2.0,0.32,1.0,2.0,4.0,43.0,58.0,2.0,2.0,6.0,26.0,0.5999999999999996,7.3,0.6000000000000005,7.6,433.0,422.5,0.19999999999999996,1.9,0.6799999999999999,0.66,2.0,3.0,15.0,50.5,Poor
49.0,18.9,29.7,6.8,7.5,7.6,7.8,319.0,597.0,1.1,1.5,0.69,1.02,2.0,2.0,41.0,46.0,2.0,2.0,10.8,24.299999999999997,0.7000000000000002,7.15,0.20000000000000018,7.699999999999999,278.0,458.0,0.3999999999999999,1.3,0.33000000000000007,0.855,0.0,2.0,5.0,43.5,Good
49.0,18.5,29.8,6.8,7.1,7.7,8.2,323.0,702.0,1.3,1.8,0.68,1.17,2.0,2.0,43.0,58.0,2.0,2.0,11.3,24.15,0.2999999999999998,6.949999999999999,0.4999999999999991,7.949999999999999,379.0,512.5,0.5,1.55,0.4899999999999999,0.925,0.0,2.0,15.0,50.5,Good
49.0,23.0,28.0,6.4,7.6,7.4,8.0,202.0,562.0,1.8,2.0,0.32,2.83,2.0,2.0,47.0,49.0,2.0,2.0,5.0,25.5,1.1999999999999993,7.0,0.5999999999999996,7.7,360.0,382.0,0.19999999999999996,1.9,2.5100000000000002,1.575,0.0,2.0,2.0,48.0,Poor
49.0,15.0,26.0,5.9,10.5,7.3,8.4,274.0,413.0,1.0,2.3,1.85,11.8,2.0,94.0,120.0,430.0,2.0,2.0,11.0,20.5,4.6,8.2,1.1000000000000005,7.85,139.0,343.5,1.2999999999999998,1.65,9.950000000000001,6.825,92.0,48.0,310.0,275.0,Poor
49.0,22.0,30.0,6.1,7.8,6.9,8.3,240.0,438.0,1.1,1.9,0.33,0.84,2.0,2.0,32.0,46.0,2.0,2.0,8.0,26.0,1.7000000000000002,6.949999999999999,1.4000000000000004,7.6000000000000005,198.0,339.0,0.7999999999999998,1.5,0.51,0.585,0.0,2.0,14.0,39.0,Good
49.0,19.0,27.0,5.8,8.5,7.4,8.7,186.0,300.0,1.0,2.2,1.49,3.5,2.0,22.0,2.0,540.0,2.0,2.0,8.0,23.0,2.7,7.15,1.299999999999999,8.05,114.0,243.0,1.2000000000000002,1.6,2.01,2.495,20.0,12.0,538.0,271.0,Poor
49.0,23.0,28.0,5.7,7.2,7.2,8.2,512.0,1696.0,4.5,12.0,1.22,2.49,14.0,1600.0,920.0,1600.0,11.0,11.0,5.0,25.5,1.5,6.45,0.9999999999999991,7.699999999999999,1184.0,1104.0,7.5,8.25,1.2700000000000002,1.855,1586.0,807.0,680.0,1260.0,Poor
49.0,27.4,32.5,3.4,7.4,7.1,8.0,354.0,6783.0,1.0,2.1,0.0,0.0,2.0,2.0,4.0,72.0,2.0,2.0,5.100000000000001,29.95,4.0,5.4,0.9000000000000004,7.55,6429.0,3568.5,1.1,1.55,0.0,0.0,0.0,2.0,68.0,38.0,Poor
49.0,18.0,29.0,7.0,7.9,7.1,7.7,220.0,690.0,1.2,1.8,0.52,2.42,2.0,3.0,26.0,42.0,2.0,2.0,11.0,23.5,0.9000000000000004,7.45,0.6000000000000005,7.4,470.0,455.0,0.6000000000000001,1.5,1.9,1.47,1.0,2.5,16.0,34.0,Good
71.0,16.0,30.0,4.0,6.3,6.9,7.8,443.0,627.0,2.2,3.0,1.22,3.19,84.0,170.0,150.0,300.0,14.0,21.0,14.0,23.0,2.3,5.15,0.8999999999999995,7.35,184.0,535.0,0.7999999999999998,2.6,1.97,2.205,86.0,127.0,150.0,225.0,Moderate
71.0,18.0,33.0,5.3,6.8,7.9,8.5,339.0,481.0,1.0,1.3,0.62,1.22,26.0,49.0,46.0,120.0,14.0,26.0,15.0,25.5,1.5,6.05,0.5999999999999996,8.2,142.0,410.0,0.30000000000000004,1.15,0.6,0.9199999999999999,23.0,37.5,74.0,83.0,Good
71.0,19.0,34.0,4.1,5.9,7.9,8.9,382.0,900.0,1.3,2.8,0.82,2.72,220.0,350.0,350.0,540.0,47.0,130.0,15.0,26.5,1.8000000000000007,5.0,1.0,8.4,518.0,641.0,1.4999999999999998,2.05,1.9000000000000004,1.77,130.0,285.0,190.0,445.0,Moderate
71.0,15.0,33.0,4.1,6.3,8.2,8.7,382.0,945.0,1.2,2.8,1.07,3.63,170.0,350.0,350.0,540.0,31.0,79.0,18.0,24.0,2.2,5.199999999999999,0.5,8.45,563.0,663.5,1.5999999999999999,2.0,2.5599999999999996,2.35,180.0,260.0,190.0,445.0,Moderate
71.0,15.0,34.0,3.3,6.1,8.1,8.9,388.0,1362.0,1.9,3.8,1.14,4.94,240.0,350.0,350.0,920.0,49.0,79.0,19.0,24.5,2.8,4.699999999999999,0.8000000000000007,8.5,974.0,875.0,1.9,2.8499999999999996,3.8000000000000007,3.04,110.0,295.0,570.0,635.0,Moderate
71.0,12.0,31.0,4.7,6.3,7.0,8.5,370.0,775.0,1.0,3.1,0.64,5.63,22.0,140.0,40.0,280.0,6.0,28.0,19.0,21.5,1.5999999999999996,5.5,1.5,7.75,405.0,572.5,2.1,2.05,4.99,3.135,118.0,81.0,240.0,160.0,Moderate
82.0,18.0,31.0,7.4,9.3,7.1,8.0,343.0,663.0,1.7,6.5,0.32,0.7,2.0,33000.0,2.0,49000.0,2.0,2.0,13.0,24.5,1.9000000000000004,8.350000000000001,0.9000000000000004,7.55,320.0,503.0,4.8,4.1,0.37999999999999995,0.51,32998.0,16501.0,48998.0,24501.0,Poor
49.0,20.0,33.0,7.4,10.7,7.7,8.2,174.0,445.0,1.2,2.6,0.32,0.51,2.0,15.0,68.0,120.0,2.0,2.0,13.0,26.5,3.299999999999999,9.05,0.4999999999999991,7.949999999999999,271.0,309.5,1.4000000000000001,1.9,0.19,0.41500000000000004,13.0,8.5,52.0,94.0,Poor
49.0,22.0,28.0,7.4,7.5,7.6,7.9,304.0,324.0,1.8,2.0,0.51,0.93,2.0,2.0,47.0,49.0,2.0,2.0,6.0,25.0,0.09999999999999964,7.45,0.3000000000000007,7.75,20.0,314.0,0.19999999999999996,1.9,0.42000000000000004,0.72,0.0,2.0,2.0,48.0,Poor
49.0,22.0,28.0,7.0,7.8,7.3,8.5,277.0,2449.0,1.6,3.4,0.32,4.98,2.0,25.0,43.0,1600.0,2.0,2.0,6.0,25.0,0.7999999999999998,7.4,1.2000000000000002,7.9,2172.0,1363.0,1.7999999999999998,2.5,4.66,2.6500000000000004,23.0,13.5,1557.0,821.5,Poor
49.0,22.0,27.0,6.9,7.9,7.3,8.1,405.0,907.0,1.8,2.0,0.64,1.07,2.0,4.0,43.0,49.0,2.0,2.0,5.0,24.5,1.0,7.4,0.7999999999999998,7.699999999999999,502.0,656.0,0.19999999999999996,1.9,0.43000000000000005,0.855,2.0,3.0,6.0,46.0,Poor
49.0,22.0,27.0,0.3,7.6,3.4,8.1,653.0,8763.0,6.0,28.0,0.94,11.29,40.0,1600.0,1600.0,1600.0,14.0,540.0,5.0,24.5,7.3,3.9499999999999997,4.699999999999999,5.75,8110.0,4708.0,22.0,17.0,10.35,6.114999999999999,1560.0,820.0,0.0,1600.0,Poor
49.0,15.0,25.0,7.0,8.1,7.1,7.8,315.0,718.0,1.0,2.3,0.3,1.85,2.0,6.0,12.0,28.0,2.0,2.0,10.0,20.0,1.0999999999999996,7.55,0.7000000000000002,7.449999999999999,403.0,516.5,1.2999999999999998,1.65,1.55,1.075,4.0,4.0,16.0,20.0,Poor
